breed,width,height
papillon,500,430
papillon,190,156
papillon,500,333
papillon,306,383
papillon,333,500
papillon,456,357
papillon,500,333
papillon,500,337
papillon,333,500
papillon,392,500
papillon,300,408
papillon,500,375
papillon,250,252
papillon,267,306
papillon,500,359
papillon,500,375
papillon,333,500
papillon,500,357
papillon,334,500
papillon,500,374
papillon,500,375
papillon,500,393
papillon,500,375
papillon,399,500
papillon,260,232
papillon,332,500
papillon,370,426
papillon,333,500
papillon,332,500
papillon,333,439
papillon,500,375
papillon,500,375
papillon,375,500
papillon,500,333
papillon,500,357
papillon,500,361
papillon,375,500
papillon,500,384
papillon,336,500
papillon,334,500
papillon,500,375
papillon,500,357
papillon,500,334
papillon,500,333
papillon,500,372
papillon,234,360
papillon,250,375
papillon,500,400
papillon,500,375
papillon,402,500
papillon,399,500
papillon,500,375
papillon,333,500
papillon,500,338
papillon,500,333
papillon,333,500
papillon,332,500
papillon,500,375
papillon,400,500
papillon,500,400
papillon,250,296
papillon,250,188
papillon,324,500
papillon,250,329
papillon,333,500
papillon,500,356
papillon,500,378
papillon,486,500
papillon,500,333
papillon,333,500
papillon,245,227
papillon,500,333
papillon,500,375
papillon,354,500
papillon,500,398
papillon,200,200
papillon,211,267
papillon,500,333
papillon,375,500
papillon,500,375
papillon,500,333
papillon,500,332
papillon,300,360
papillon,500,500
papillon,356,328
papillon,500,436
papillon,200,200
papillon,500,375
papillon,800,536
papillon,250,188
papillon,500,337
papillon,500,378
papillon,357,500
papillon,500,375
papillon,500,357
papillon,1152,864
papillon,358,500
papillon,500,357
papillon,250,222
papillon,500,333
papillon,500,375
papillon,500,375
papillon,500,375
papillon,250,254
papillon,500,375
papillon,400,500
papillon,500,357
papillon,375,500
papillon,500,333
papillon,510,407
papillon,444,500
papillon,300,300
papillon,500,375
papillon,500,331
papillon,500,375
papillon,398,500
papillon,375,500
papillon,333,500
papillon,500,319
papillon,500,337
papillon,300,293
papillon,357,500
papillon,375,500
papillon,400,500
papillon,500,400
papillon,500,375
papillon,500,375
papillon,500,375
papillon,250,143
papillon,500,333
papillon,250,188
papillon,500,375
papillon,500,400
papillon,500,375
papillon,332,500
papillon,500,375
papillon,429,500
papillon,200,200
papillon,400,337
papillon,500,357
papillon,275,191
papillon,334,500
papillon,400,500
papillon,180,231
papillon,500,401
papillon,400,300
papillon,500,375
papillon,499,500
papillon,316,315
papillon,332,500
papillon,375,500
papillon,500,357
papillon,500,406
papillon,250,189
papillon,500,333
papillon,360,500
papillon,500,334
papillon,500,331
papillon,280,216
papillon,500,334
papillon,500,357
papillon,354,250
papillon,500,357
papillon,500,357
papillon,500,425
papillon,500,304
papillon,350,315
papillon,500,375
papillon,350,350
toy terrier,500,375
toy terrier,500,500
toy terrier,250,453
toy terrier,250,333
toy terrier,375,500
toy terrier,500,375
toy terrier,500,333
toy terrier,294,357
toy terrier,500,375
toy terrier,500,332
toy terrier,332,500
toy terrier,250,250
toy terrier,216,198
toy terrier,500,333
toy terrier,335,500
toy terrier,500,375
toy terrier,500,352
toy terrier,500,375
toy terrier,375,500
toy terrier,375,500
toy terrier,500,375
toy terrier,500,333
toy terrier,357,500
toy terrier,250,391
toy terrier,233,214
toy terrier,375,500
toy terrier,500,375
toy terrier,375,500
toy terrier,500,375
toy terrier,500,332
toy terrier,332,500
toy terrier,500,376
toy terrier,200,170
toy terrier,324,500
toy terrier,375,500
toy terrier,500,375
toy terrier,500,333
toy terrier,268,236
toy terrier,500,375
toy terrier,500,375
toy terrier,216,215
toy terrier,500,375
toy terrier,500,375
toy terrier,500,332
toy terrier,460,393
toy terrier,500,375
toy terrier,500,375
toy terrier,312,500
toy terrier,500,375
toy terrier,500,333
toy terrier,500,333
toy terrier,500,375
toy terrier,322,397
toy terrier,368,500
toy terrier,500,375
toy terrier,333,500
toy terrier,500,375
toy terrier,500,445
toy terrier,335,500
toy terrier,250,285
toy terrier,335,500
toy terrier,346,466
toy terrier,342,360
toy terrier,500,375
toy terrier,200,200
toy terrier,480,360
toy terrier,245,340
toy terrier,334,500
toy terrier,500,333
toy terrier,375,500
toy terrier,500,309
toy terrier,250,334
toy terrier,500,332
toy terrier,500,375
toy terrier,403,500
toy terrier,500,333
toy terrier,500,375
toy terrier,500,375
toy terrier,292,432
toy terrier,408,500
toy terrier,500,375
toy terrier,280,361
toy terrier,250,377
toy terrier,500,380
toy terrier,375,500
toy terrier,443,500
toy terrier,500,375
toy terrier,300,370
toy terrier,335,500
toy terrier,500,332
toy terrier,500,375
toy terrier,500,333
toy terrier,500,332
toy terrier,335,500
toy terrier,350,394
toy terrier,350,341
toy terrier,334,500
toy terrier,500,317
toy terrier,341,500
toy terrier,375,500
toy terrier,250,145
toy terrier,500,375
toy terrier,375,500
toy terrier,275,353
toy terrier,324,287
toy terrier,335,500
toy terrier,333,500
toy terrier,357,500
toy terrier,375,500
toy terrier,220,220
toy terrier,500,333
toy terrier,500,375
toy terrier,600,400
toy terrier,500,473
toy terrier,500,375
toy terrier,335,500
toy terrier,500,375
toy terrier,500,376
toy terrier,375,500
toy terrier,500,375
toy terrier,323,403
toy terrier,333,500
toy terrier,500,500
toy terrier,486,500
toy terrier,500,333
toy terrier,200,200
toy terrier,375,500
toy terrier,500,375
toy terrier,500,375
toy terrier,500,331
toy terrier,500,375
toy terrier,548,618
toy terrier,354,500
toy terrier,500,375
toy terrier,500,333
toy terrier,200,335
toy terrier,299,324
toy terrier,500,375
toy terrier,325,326
toy terrier,500,333
toy terrier,500,375
toy terrier,359,500
toy terrier,500,332
toy terrier,500,375
toy terrier,250,312
toy terrier,500,375
toy terrier,311,314
toy terrier,500,375
toy terrier,336,500
toy terrier,500,333
toy terrier,500,375
toy terrier,500,375
toy terrier,458,500
toy terrier,500,405
toy terrier,331,500
toy terrier,333,500
toy terrier,375,500
toy terrier,140,229
toy terrier,2080,1544
toy terrier,500,333
toy terrier,1024,1434
toy terrier,500,333
toy terrier,450,422
toy terrier,375,500
toy terrier,500,375
toy terrier,500,333
toy terrier,500,332
toy terrier,500,375
toy terrier,500,375
toy terrier,500,333
toy terrier,300,231
toy terrier,500,375
Rhodesian ridgeback,320,258
Rhodesian ridgeback,500,341
Rhodesian ridgeback,315,500
Rhodesian ridgeback,281,500
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,333
Rhodesian ridgeback,360,296
Rhodesian ridgeback,500,333
Rhodesian ridgeback,300,137
Rhodesian ridgeback,500,375
Rhodesian ridgeback,458,500
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,500
Rhodesian ridgeback,604,453
Rhodesian ridgeback,354,500
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,333
Rhodesian ridgeback,400,300
Rhodesian ridgeback,500,375
Rhodesian ridgeback,446,500
Rhodesian ridgeback,200,275
Rhodesian ridgeback,240,239
Rhodesian ridgeback,375,500
Rhodesian ridgeback,331,500
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,252
Rhodesian ridgeback,375,500
Rhodesian ridgeback,250,237
Rhodesian ridgeback,500,333
Rhodesian ridgeback,373,351
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,332
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,390
Rhodesian ridgeback,500,411
Rhodesian ridgeback,500,337
Rhodesian ridgeback,500,375
Rhodesian ridgeback,196,276
Rhodesian ridgeback,500,752
Rhodesian ridgeback,405,500
Rhodesian ridgeback,190,164
Rhodesian ridgeback,600,480
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,366
Rhodesian ridgeback,350,276
Rhodesian ridgeback,396,258
Rhodesian ridgeback,500,361
Rhodesian ridgeback,440,500
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,375
Rhodesian ridgeback,175,204
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,333
Rhodesian ridgeback,330,230
Rhodesian ridgeback,334,500
Rhodesian ridgeback,337,500
Rhodesian ridgeback,350,347
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,334
Rhodesian ridgeback,328,500
Rhodesian ridgeback,200,200
Rhodesian ridgeback,375,500
Rhodesian ridgeback,500,375
Rhodesian ridgeback,300,203
Rhodesian ridgeback,500,333
Rhodesian ridgeback,326,500
Rhodesian ridgeback,432,467
Rhodesian ridgeback,500,334
Rhodesian ridgeback,599,800
Rhodesian ridgeback,1690,1267
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,375
Rhodesian ridgeback,212,264
Rhodesian ridgeback,500,333
Rhodesian ridgeback,158,346
Rhodesian ridgeback,500,375
Rhodesian ridgeback,350,263
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,357
Rhodesian ridgeback,332,500
Rhodesian ridgeback,375,500
Rhodesian ridgeback,500,375
Rhodesian ridgeback,347,227
Rhodesian ridgeback,500,334
Rhodesian ridgeback,500,333
Rhodesian ridgeback,750,600
Rhodesian ridgeback,500,375
Rhodesian ridgeback,372,389
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,375
Rhodesian ridgeback,400,207
Rhodesian ridgeback,500,337
Rhodesian ridgeback,500,334
Rhodesian ridgeback,500,500
Rhodesian ridgeback,500,374
Rhodesian ridgeback,275,198
Rhodesian ridgeback,203,152
Rhodesian ridgeback,484,738
Rhodesian ridgeback,500,361
Rhodesian ridgeback,400,600
Rhodesian ridgeback,200,133
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,332
Rhodesian ridgeback,500,375
Rhodesian ridgeback,336,500
Rhodesian ridgeback,375,500
Rhodesian ridgeback,500,333
Rhodesian ridgeback,400,318
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,375
Rhodesian ridgeback,333,500
Rhodesian ridgeback,500,333
Rhodesian ridgeback,450,455
Rhodesian ridgeback,200,200
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,333
Rhodesian ridgeback,325,500
Rhodesian ridgeback,500,375
Rhodesian ridgeback,300,227
Rhodesian ridgeback,616,437
Rhodesian ridgeback,368,500
Rhodesian ridgeback,331,500
Rhodesian ridgeback,500,375
Rhodesian ridgeback,180,200
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,386
Rhodesian ridgeback,200,156
Rhodesian ridgeback,500,461
Rhodesian ridgeback,334,500
Rhodesian ridgeback,332,500
Rhodesian ridgeback,333,500
Rhodesian ridgeback,500,317
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,333
Rhodesian ridgeback,333,500
Rhodesian ridgeback,500,333
Rhodesian ridgeback,196,252
Rhodesian ridgeback,255,383
Rhodesian ridgeback,500,334
Rhodesian ridgeback,230,226
Rhodesian ridgeback,500,375
Rhodesian ridgeback,350,221
Rhodesian ridgeback,310,337
Rhodesian ridgeback,500,333
Rhodesian ridgeback,322,500
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,375
Rhodesian ridgeback,331,500
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,375
Rhodesian ridgeback,364,368
Rhodesian ridgeback,105,100
Rhodesian ridgeback,853,768
Rhodesian ridgeback,500,375
Rhodesian ridgeback,500,403
Rhodesian ridgeback,640,480
Rhodesian ridgeback,500,333
Rhodesian ridgeback,500,375
Afghan hound,348,500
Afghan hound,500,333
Afghan hound,333,500
Afghan hound,357,500
Afghan hound,377,500
Afghan hound,500,418
Afghan hound,499,500
Afghan hound,500,477
Afghan hound,410,500
Afghan hound,386,500
Afghan hound,500,375
Afghan hound,500,333
Afghan hound,378,500
Afghan hound,389,500
Afghan hound,333,500
Afghan hound,318,500
Afghan hound,382,500
Afghan hound,466,500
Afghan hound,408,500
Afghan hound,500,333
Afghan hound,354,500
Afghan hound,500,479
Afghan hound,500,333
Afghan hound,333,500
Afghan hound,500,298
Afghan hound,321,500
Afghan hound,500,472
Afghan hound,500,375
Afghan hound,500,360
Afghan hound,500,333
Afghan hound,321,500
Afghan hound,428,500
Afghan hound,333,500
Afghan hound,381,500
Afghan hound,500,424
Afghan hound,376,500
Afghan hound,196,259
Afghan hound,500,375
Afghan hound,397,500
Afghan hound,333,500
Afghan hound,363,500
Afghan hound,500,388
Afghan hound,500,439
Afghan hound,333,500
Afghan hound,500,344
Afghan hound,333,500
Afghan hound,330,500
Afghan hound,334,500
Afghan hound,382,402
Afghan hound,334,500
Afghan hound,418,500
Afghan hound,375,500
Afghan hound,500,333
Afghan hound,500,333
Afghan hound,333,500
Afghan hound,500,375
Afghan hound,500,375
Afghan hound,406,500
Afghan hound,500,375
Afghan hound,333,500
Afghan hound,329,500
Afghan hound,400,316
Afghan hound,333,500
Afghan hound,500,375
Afghan hound,500,333
Afghan hound,355,500
Afghan hound,300,370
Afghan hound,342,500
Afghan hound,369,500
Afghan hound,481,452
Afghan hound,250,411
Afghan hound,500,348
Afghan hound,500,375
Afghan hound,480,360
Afghan hound,374,500
Afghan hound,500,375
Afghan hound,480,360
Afghan hound,333,500
Afghan hound,500,312
Afghan hound,500,368
Afghan hound,333,500
Afghan hound,479,500
Afghan hound,369,500
Afghan hound,412,500
Afghan hound,225,225
Afghan hound,500,343
Afghan hound,500,324
Afghan hound,417,512
Afghan hound,343,500
Afghan hound,397,480
Afghan hound,387,500
Afghan hound,333,500
Afghan hound,489,500
Afghan hound,473,500
Afghan hound,500,333
Afghan hound,500,359
Afghan hound,371,500
Afghan hound,500,476
Afghan hound,333,500
Afghan hound,333,500
Afghan hound,476,500
Afghan hound,333,500
Afghan hound,494,500
Afghan hound,480,360
Afghan hound,426,500
Afghan hound,333,500
Afghan hound,500,375
Afghan hound,500,333
Afghan hound,500,380
Afghan hound,383,500
Afghan hound,333,500
Afghan hound,368,500
Afghan hound,375,500
Afghan hound,392,500
Afghan hound,464,500
Afghan hound,500,380
Afghan hound,500,274
Afghan hound,389,500
Afghan hound,328,500
Afghan hound,333,500
Afghan hound,365,500
Afghan hound,500,345
Afghan hound,333,500
Afghan hound,500,396
Afghan hound,500,333
Afghan hound,333,500
Afghan hound,333,500
Afghan hound,480,360
Afghan hound,400,500
Afghan hound,500,375
Afghan hound,404,500
Afghan hound,298,500
Afghan hound,500,343
Afghan hound,466,500
Afghan hound,500,333
Afghan hound,500,333
Afghan hound,350,500
Afghan hound,200,207
Afghan hound,500,333
Afghan hound,500,375
Afghan hound,333,500
Afghan hound,287,424
Afghan hound,344,500
Afghan hound,375,500
Afghan hound,321,500
Afghan hound,392,500
Afghan hound,500,333
Afghan hound,333,500
Afghan hound,404,500
Afghan hound,420,470
Afghan hound,360,288
Afghan hound,500,375
Afghan hound,456,500
Afghan hound,800,794
Afghan hound,500,324
Afghan hound,500,334
Afghan hound,470,500
Afghan hound,500,303
Afghan hound,500,375
Afghan hound,369,500
Afghan hound,500,459
Afghan hound,363,500
Afghan hound,500,333
Afghan hound,496,500
Afghan hound,474,500
Afghan hound,459,500
Afghan hound,396,500
Afghan hound,441,423
Afghan hound,489,500
Afghan hound,368,500
Afghan hound,500,333
Afghan hound,500,375
Afghan hound,333,500
Afghan hound,354,500
Afghan hound,340,500
Afghan hound,333,500
Afghan hound,500,355
Afghan hound,500,333
Afghan hound,500,429
Afghan hound,500,481
Afghan hound,500,400
Afghan hound,500,352
Afghan hound,500,333
Afghan hound,352,500
Afghan hound,405,500
Afghan hound,459,500
Afghan hound,333,500
Afghan hound,333,500
Afghan hound,480,360
Afghan hound,333,500
Afghan hound,348,500
Afghan hound,342,500
Afghan hound,396,500
Afghan hound,500,333
Afghan hound,382,500
Afghan hound,331,500
Afghan hound,375,500
Afghan hound,427,500
Afghan hound,400,500
Afghan hound,500,305
Afghan hound,375,500
Afghan hound,333,500
Afghan hound,500,333
Afghan hound,193,295
Afghan hound,333,500
Afghan hound,500,394
Afghan hound,424,500
Afghan hound,500,334
Afghan hound,500,358
Afghan hound,500,429
Afghan hound,500,378
Afghan hound,334,500
Afghan hound,500,389
Afghan hound,500,349
Afghan hound,403,500
Afghan hound,500,376
Afghan hound,396,500
Afghan hound,1152,864
Afghan hound,500,402
Afghan hound,467,500
Afghan hound,500,375
Afghan hound,375,500
Afghan hound,500,436
Afghan hound,397,500
Afghan hound,500,416
Afghan hound,333,500
Afghan hound,333,500
Afghan hound,500,339
Afghan hound,355,500
Afghan hound,432,500
Afghan hound,491,500
Afghan hound,394,500
Afghan hound,500,494
Afghan hound,352,500
Afghan hound,486,500
Afghan hound,500,348
Afghan hound,500,333
Afghan hound,333,500
Afghan hound,300,333
basset,320,240
basset,500,375
basset,500,375
basset,500,375
basset,500,338
basset,375,500
basset,500,375
basset,500,333
basset,500,332
basset,375,500
basset,357,500
basset,320,240
basset,474,500
basset,500,375
basset,500,371
basset,500,375
basset,500,375
basset,500,375
basset,325,500
basset,500,358
basset,500,375
basset,320,240
basset,500,375
basset,281,500
basset,332,500
basset,500,375
basset,500,375
basset,403,500
basset,413,308
basset,500,318
basset,500,367
basset,500,500
basset,500,333
basset,500,375
basset,500,333
basset,500,375
basset,500,375
basset,500,394
basset,500,332
basset,500,375
basset,500,375
basset,500,375
basset,500,398
basset,500,333
basset,500,333
basset,500,375
basset,500,362
basset,500,356
basset,500,375
basset,439,500
basset,500,375
basset,500,375
basset,500,470
basset,500,375
basset,500,399
basset,500,375
basset,333,500
basset,500,349
basset,477,500
basset,500,375
basset,500,387
basset,500,376
basset,500,332
basset,500,375
basset,500,375
basset,450,669
basset,500,375
basset,375,500
basset,488,500
basset,500,334
basset,500,375
basset,500,333
basset,500,375
basset,500,412
basset,500,375
basset,300,447
basset,481,500
basset,500,375
basset,328,293
basset,455,500
basset,320,240
basset,500,375
basset,500,375
basset,500,384
basset,376,500
basset,500,375
basset,500,375
basset,360,288
basset,500,375
basset,500,375
basset,500,370
basset,500,375
basset,500,333
basset,500,375
basset,500,375
basset,500,375
basset,500,375
basset,500,375
basset,500,400
basset,500,333
basset,500,375
basset,500,334
basset,500,456
basset,500,375
basset,500,332
basset,500,327
basset,360,260
basset,483,500
basset,479,479
basset,379,500
basset,343,500
basset,500,375
basset,500,375
basset,188,250
basset,500,376
basset,478,359
basset,500,375
basset,363,243
basset,500,375
basset,500,375
basset,500,334
basset,500,375
basset,500,350
basset,375,500
basset,500,333
basset,620,600
basset,500,488
basset,400,500
basset,267,400
basset,500,375
basset,500,332
basset,399,500
basset,500,375
basset,500,375
basset,333,500
basset,500,375
basset,500,375
basset,400,300
basset,500,375
basset,500,500
basset,460,344
basset,500,375
basset,500,375
basset,375,500
basset,500,375
basset,500,375
basset,375,500
basset,500,375
basset,500,375
basset,500,375
basset,431,457
basset,500,375
basset,500,333
basset,500,460
basset,500,375
basset,500,375
basset,500,375
basset,500,375
basset,500,371
basset,500,360
basset,500,375
basset,2048,1536
basset,500,375
basset,500,375
basset,500,375
basset,500,333
basset,500,375
basset,500,375
basset,500,396
basset,396,500
basset,500,375
basset,389,600
basset,500,333
basset,500,374
basset,500,333
beagle,375,500
beagle,500,400
beagle,500,375
beagle,500,375
beagle,335,199
beagle,500,375
beagle,500,333
beagle,500,396
beagle,500,375
beagle,250,274
beagle,500,375
beagle,375,500
beagle,500,460
beagle,500,375
beagle,500,335
beagle,375,500
beagle,500,333
beagle,500,375
beagle,500,375
beagle,394,500
beagle,500,375
beagle,500,333
beagle,500,351
beagle,500,375
beagle,500,375
beagle,375,500
beagle,350,316
beagle,500,375
beagle,452,452
beagle,375,500
beagle,500,375
beagle,250,188
beagle,500,470
beagle,500,375
beagle,500,333
beagle,320,240
beagle,500,375
beagle,500,332
beagle,500,333
beagle,500,375
beagle,500,452
beagle,500,375
beagle,320,360
beagle,363,500
beagle,500,375
beagle,500,356
beagle,500,375
beagle,500,375
beagle,333,500
beagle,500,451
beagle,500,375
beagle,400,500
beagle,432,500
beagle,500,332
beagle,500,375
beagle,500,333
beagle,500,375
beagle,500,375
beagle,375,500
beagle,500,333
beagle,500,338
beagle,500,375
beagle,471,492
beagle,500,281
beagle,500,375
beagle,500,375
beagle,500,421
beagle,500,500
beagle,500,375
beagle,500,375
beagle,288,291
beagle,500,375
beagle,500,375
beagle,500,333
beagle,500,376
beagle,500,311
beagle,500,418
beagle,500,375
beagle,500,375
beagle,500,360
beagle,500,375
beagle,500,375
beagle,427,392
beagle,500,375
beagle,500,375
beagle,400,500
beagle,500,375
beagle,500,332
beagle,500,500
beagle,500,333
beagle,400,342
beagle,500,375
beagle,500,375
beagle,500,357
beagle,500,333
beagle,500,382
beagle,785,800
beagle,500,334
beagle,500,375
beagle,500,375
beagle,360,360
beagle,500,333
beagle,500,333
beagle,500,386
beagle,480,320
beagle,500,375
beagle,500,375
beagle,333,500
beagle,500,332
beagle,375,500
beagle,500,349
beagle,275,321
beagle,500,332
beagle,500,392
beagle,336,448
beagle,443,498
beagle,500,375
beagle,500,375
beagle,500,332
beagle,500,492
beagle,500,375
beagle,380,227
beagle,500,375
beagle,500,375
beagle,334,500
beagle,500,499
beagle,375,500
beagle,333,500
beagle,400,300
beagle,500,333
beagle,326,360
beagle,500,375
beagle,500,375
beagle,500,331
beagle,429,500
beagle,360,236
beagle,500,375
beagle,500,375
beagle,500,413
beagle,500,295
beagle,500,334
beagle,500,375
beagle,295,233
beagle,500,375
beagle,350,263
beagle,800,617
beagle,500,375
beagle,500,375
beagle,500,375
beagle,300,327
beagle,800,686
beagle,500,381
beagle,360,337
beagle,360,270
beagle,500,333
beagle,500,375
beagle,500,500
beagle,500,371
beagle,266,227
beagle,375,500
beagle,389,444
beagle,489,500
beagle,321,360
beagle,500,375
